"Data Source","WDI Database Archives",

"Last Updated Date","2025-10-29",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025",
"Benin","BEN","CO2 emissions (kt)","EN.ATM.CO2E.KT","15970.0480205078","12703.420032959","13429.4039589844","11977.5360153809","14155.2879765625","14881.1719941406","11251.6519978027","14155.2879765625","15244.1640029297","19962.5600256348","28233.583944336","29329.4599707032","38861.3520161133","38128.4679985352","41102.1490600585","44804.3389648437","26290.189074707","29993.4789794921","36658.6409545898","37028.2999633789","52288.1318503906","43476.7461830566","50365.4591176269","46457.3272316406","51469.0002326172","75006.3081759765","69462.9600529297","54563.3800499999","56157.5384466796","62357.3555723633","73522.5771095703","82296.1910493163","90527.4135520508","111227.967644336","122775.094324902","129175.894500195","135084.659589844","134690.384010254","133816.516854492","165162.499107422","170619.837056641","186788.632960938","218494.559337341","241665.738228882","253309.01738147","245993.35338147","363352.148114441","409367.876","391302.181923706","391040.895305176","410443.401694824","355620.513381469","310347.675228882","327977.147313355","300515.082228882","162117.362915527","189274.297084473","133523.799542236","145396.100305176","96304.3007629394","63843.2","","","","","",
"Burkina Faso","BFA","CO2 emissions (kt)","EN.ATM.CO2E.KT","4355.50399102783","9073.89999084473","8348.01601904298","8710.90798205565","10888.6599890137","10162.7760172119","10162.7760172119","10162.7760172119","10162.7760172119","11977.5360153809","14298.2879765625","15031.1719941406","16131.0480205078","16864.932038086","20735.9040344238","22217.3399780274","21106.4630432129","25179.4119567871","35177.2049194336","41102.1490600585","43686.5499384765","53568.7630776366","55002.5960688476","56993.2049472655","46539.1919560547","47580.4139736328","48013.019991211","51708.4860791015","55374.8171582031","82138.2240673828","73397.3268300782","75517.3299794923","76218.9820087891","75569.0240146485","77556.597084961","77033.9589083008","83782.8079346679","91171.0005668946","95722.4045668946","102042.836962891","111025.951974609","104326.926986328","105145.204929794","109979.420847412","110361.423771118","109097.532771118","129585.535038147","153798.302866486","164825.513190735","154805.763076294","158095.066847412","153267.514152588","163563.595228882","184340.371457764","153008.337267029","99281.4241907349","102244.696190735","82772.599923706","90151.8003051758","70175.8","43653.6","","","","","",
"Bangladesh","BGD","CO2 emissions (kt)","EN.ATM.CO2E.KT","213293.462561902","220863.722761638","242690.385381314","278990.560542093","286844.946357874","300986.914656652","306291.62253384","325079.129598878","372766.243119841","361548.996254539","366970.218356884","348315.843049521","348743.409353906","452717.264599999","469634.214561719","490368.482841407","561490.394374219","586150.429285937","606977.566003907","671003.705292187","771489.546842187","801104.426587501","868518.695392187","831815.516129689","921067.422865626","1031984.37698125","1155675.11280937","1195563.66114531","1366095.63893281","1356650.83027969","1695148.62363594","1722551.83468125","1879182.03726719","1875833.06780312","2036857.27650937","2455567.76049375","2550233.80689687","2645878.59828125","2547286.5875","2663514.8630625","2889818.34946875","3281600.466","3418491.0850332","3478919.00064306","3723714.21774658","3690059.16233789","4147701.65110351","4144509.33871387","4246486.40232422","4318428.927","4603763.83632422","4209893.16567578","3946273.24671387","4088898.60589648","3652828.22132422","2106012.53676562","2221586.51101367","1570228.38535156","1681362.58779297","1194856.49145508","683944.8","","","","","",
"Bulgaria","BGR","CO2 emissions (kt)","EN.ATM.CO2E.KT","2207491.40318438","2571687.16715","3043247.58715","3407076.13061875","4243937.4064375","4585807.501475","4828437.21915001","5461971.30215001","5893664.4852625","6571638.4939125","6133245.603925","6432710.67835625","6619234.3078","6881653.22032501","7195317.2730875","7374779.58682501","7375413.158325","7658397.3165875","8206212.13986249","7985769.0316","7786053.82767501","8074895.7339875","9062331.4310625","9086040.8716875","8782552.53062501","9001377.22792499","9201162.91165001","9211361.9456375","8773224.1910125","8722724.60435001","8642359.6784125","6714468.72493125","6191218.33471874","7495661.57912501","6183006.0080125","6536035.0254375","6288931.82236876","5734282.00934374","5415723.72778125","4775561.7990625","4681379.00218749","4850139.43343749","4634800.99408399","4858136.1022207","4704210.44083106","4683574.25571386","4695483.78405176","4927106.54589649","4553224.17666211","3590742.45938965","3592170.93971386","3459973.16355859","2736617.85083106","2417373.45538965","2199011.76194824","1250025.10549316","1166456.42261035","834725.604272461","778463.806103515","508982.297558594","273104.8","","","","","",
"Bahrain","BHR","CO2 emissions (kt)","EN.ATM.CO2E.KT","56984.043915039","175307.736216797","157522.928152344","118323.691935547","158230.492107422","121590.219648438","64243.1840908204","99449.9078447267","109249.792082031","125945.723753906","233363.945760742","277431.443328125","353072.920296875","544282.221335937","538424.399125","573652.468414062","661495.823398437","749090.186539063","781457.75346875","818713.256320312","794212.06476953","858099.732187501","988508.185710937","824622.140250001","922228.455921876","1025004.55903125","1105080.13020313","1148637.4265625","1218822.30978906","1182544.62336719","1373019.1565375","1316277.78454844","1254202.32044375","1670509.6269625","1683162.56956406","1721658.54117656","1727735.46090937","1863919.85123437","1970836.61571875","1918985.14271875","1973934.28353125","1536359.5554375","1710179.54906592","1746893.09713623","1781570.0462207","1916665.29913623","1915380.68108447","2293579.253","2410579.15391553","2180501.40925342","2196978.14925342","1916902.70683106","1662602.33030518","1869429.15352588","1609408.33274658","876475.809694824","860358.325948242","578997.601831055","585304.69786377","430031.093286133","259761.6","","","","","",
"Bahamas, The","BHS","CO2 emissions (kt)","EN.ATM.CO2E.KT","40651.1040688477","54080.4078447266","71865.3159091797","70050.5558652344","107434.931671875","130301.227859375","108160.915689453","169061.073534961","161851.795059766","173162.803950195","257841.57242539","673530.442271875","649410.313783594","787551.58541875","746476.433367188","833650.877362501","652898.122552343","981234.932906251","667420.298853126","700070.410692188","807094.31385625","282911.733374609","228448.008671094","203679.833834961","187365.234052734","152558.277958985","142564.155087891","142879.921748047","155685.400029297","196354.94890625","222263.75828125","209658.894876953","214783.792230469","200476.641790039","199237.548962891","200773.111736328","196640.898736328","171814.173097656","200238.275134766","198691.365970703","195380.300970703","183269.077970703","193122.552580688","181600.422457764","190671.715","180565.431580383","171884.92161853","170120.968542236","151359.067190735","192313.267305176","171358.056694824","140159.564732971","140425.424809265","176218.304771118","127625.694923706","61081.3501525879","55742.3608474121","41116.6003051758","49925.6998092651","35177.6996566772","19648","","","","","",
"Bosnia and Herzegovina","BIH","CO2 emissions (kt)","EN.ATM.CO2E.KT","14809.7488073156","15521.8882624472","15929.6312656955","17721.1331592059","20077.2294438481","18083.6773923643","17926.1884593424","18067.5817881784","19366.0427393428","20071.5050433031","25729.0801868366","27675.0548930044","25852.0640105843","31131.0187898156","31193.5742326859","32519.2328941634","33571.5452741247","32437.5871456792","35013.5351268437","38404.7762966213","38109.8645354512","43163.7254806066","39158.6985395347","42103.4199871466","44488.1791051676","45585.6536631497","47469.2287689857","46986.7169919231","48812.7916409712","48610.8252932349","517717.317982996","449696.967116566","1176739.70617422","958698.179848048","387406.944565625","402563.728385937","525755.226103906","1104532.17723438","1405377.6255625","1423641.78629688","1819400.0705","1649431.0435625","1761224.67536597","1751606.28054224","1825100.8597793","1853334.64516894","1946911.68338965","1942237.7865586","2043955.40891553","1873100.67261035","1822280.48561035","1668018.42308447","1352106.77633789","1335693.88152588","1078857.49408447","539914.695356934","621225.774610351","430837.601220703","429166.501525879","274341.298779297","167574.4","","","","","",
"Belarus","BLR","CO2 emissions (kt)","EN.ATM.CO2E.KT","168766.924904399","174043.553428956","182666.953427869","195898.202968081","208337.108298378","221006.701880249","233395.093523967","244048.951932111","250905.570287141","261301.942448974","269682.786385351","285799.640842763","300736.462011756","313136.088326411","325512.841439544","341984.020511804","355346.706930964","367353.320549248","379318.97301026","382017.875644539","396846.913072874","390317.317289135","398856.493960569","405133.133530408","409404.758077845","442622.489135219","443049.549788548","461741.006057239","474159.505623167","464025.169219622","2547216.81087008","2456626.54678564","10273360.2467","8729496.05759999","7553709.17185001","6963942.63899999","6854066.63571874","6660868.07884376","6391658.5874375","6125719.31662501","5880694.91737499","5603292.154125","5601825.31679786","5618368.19605176","5902459.73166212","5784576.76611718","5931519.75272754","5647972.09110352","5618207.81111719","5040602.70210351","5057500.78567578","4366149.23294824","3789422.86150683","3810527.68171387","3218927.106","1566927.3777793","1573090.27655859","1067460.99328613","1124780.40305176","749801.792675781","438412","","","","","",
"Belize","BLZ","CO2 emissions (kt)","EN.ATM.CO2E.KT","4355.50399102783","3629.51999633789","6896.14798388671","6170.26398919677","8348.01601904298","8348.01601904298","7985.0240102539","11977.5360153809","10162.7760172119","13429.4039589844","12098.5360153809","14298.2879765625","15765.1560117188","14665.2799853516","15552.1780029297","17773.9319641113","17773.9319641113","19995.6860168457","21846.7809692382","21106.4630432129","19254.8959992676","18514.3499816895","17403.4809553223","17403.4809553223","17403.4809553223","19254.8959992676","20736.0880344238","22957.8259956054","25230.8599567871","30363.4859882812","36211.5560146484","43089.1989458008","42665.7739516602","44279.6060043946","43751.8939956054","44288.746019043","35649.4919829101","44166.3640107422","42051.2280212402","51101.7180068359","57995.9410136719","59530.6819990235","47091.9389432373","46416.442961853","42885.3289904632","42798.8989952317","43130.738961853","43956.8158855591","39278.243","53601.9921525879","42668.8660095367","41951.9430667572","31264.6230667572","30552.0630333786","25550.3849570847","17971.2740286102","17478.2649046326","12249.1999427795","12271.5999809265","9089.39994277954","5500.8","","","","","",
"Bermuda","BMU","CO2 emissions (kt)","EN.ATM.CO2E.KT","15449.5560117188","17246.0159641113","15449.5560117188","14730.9719941406","19761.0600256348","17605.3079729004","19761.0600256348","20838.9359604492","21916.8119868164","19401.7680168457","22276.1039956054","22635.3960043946","24791.1479655762","41615.5889121094","43918.0389648437","45226.988980957","46396.4690175781","44820.0669648437","41978.6780864258","45670.5510000001","43005.2719208984","38411.3710073242","39075.0060161133","44519.3909648437","43793.4729472656","44519.3909648437","41744.0460776368","56687.647897461","63884.5450644531","77376.3110322266","52869.8569501953","48427.3970791015","39910.8720424805","46638.4810087891","46044.531","45593.5939912109","46048.1120087891","44970.7700058594","43808.7810043945","44655.9120029296","44282.2560029296","43260.3090029297","45837.7579711914","44247.144","49322.688","39717.632","44536.754","47694.989","38532.836","30535.109","34770.494","21737.976","18734.703","18855.714","19658.787","5016.456","5511.501","","","","","","","","","",
"Bolivia","BOL","CO2 emissions (kt)","EN.ATM.CO2E.KT","99472.6246892579","103151.273397852","108938.805744922","120308.464564063","146836.867247265","149676.044929688","167541.835258398","187480.909513672","215660.311186719","252470.229498438","248206.537105078","305918.737440625","356682.966624609","345106.534762891","354432.499576562","409225.80840586","462609.002389062","452623.302148438","507720.614769531","476112.855918751","468696.392382813","479841.607745312","438364.258540625","433323.718340626","408131.056629297","416752.77746875","381546.180155079","407342.625575781","436217.964210156","504764.033172657","706172.699310156","731493.272907031","817034.713460156","930497.426811719","1007002.95244219","1064111.402","1048805.95451563","1143538.87204687","1156788.30584375","1093077.03924219","1069112.53217188","924742.8645625","977359.697137938","1195573.23169482","1131465.40208447","1128310.57476294","1314125.18316895","1167867.34969482","1193673.18462671","1178460.693","1230289.54530518","1134279.35844141","1115842.57130518","1153753.45608447","1051717.45938965","566939.122915527","604793.476915527","420271.3","427455.198168945","286331.100610352","147002.4","","","","","",
"Brazil","BRA","CO2 emissions (kt)","EN.ATM.CO2E.KT","4645169.66715","4872430.691775","5317319.66623125","5507534.94852501","5618479.4303625","5585060.35801875","6367823.97136876","6554861.0196625","7666760.22525","8349363.80776251","9250923.047375","10115493.2562125","11277590.859425","13045017.81005","14280624.860975","15060998.69895","15648772.122075","16432572.377225","17834501.892825","18986663.8031","18856028.321275","17315390.6543","17367020.225075","16787506.730925","16972888.4421","18217206.489825","20009052.751025","20882342.73015","21062007.345875","21537683.281125","23722379.465375","24894568.322675","25074603.739075","25925029.504475","27137456.420925","29218785.968675","31850096.69125","33109533.4085","33830701.482","34366317.5995","34970108.4915","34963606.988","34503677.0800625","32834265.6092344","33912929.0750547","33718997.3157656","33194218.1964687","33983460.7912344","34646538.7155313","30519567.31","33584237.4427031","30350688.5832344","28356782.5359453","30380561.1413516","27208889.2054687","13728773.4293516","12624163.7562891","8626973.0609375","8206919.1609375","5646041.85117188","3313110.4","","","","","",
"Barbados","BRB","CO2 emissions (kt)","EN.ATM.CO2E.KT","17058.9239553223","19254.9960095215","25788.1520761719","18873.6839992676","17803.1279743653","20325.5520344238","26495.8159091797","33410.2840776368","43573.0599575196","47565.5720541993","42686.0150864258","48412.4640629884","50157.0209135743","48027.2520527344","49688.3890878906","57324.6618886719","53673.0351743163","59597.9789487305","63689.148046875","60708.8559750976","68132.8321523438","69243.7011787109","65188.8680834961","69262.0211191406","75602.345603125","85586.11225625","92725.6259785156","95300.7607159179","95662.2820458985","100080.842933398","122108.646590625","134415.448082812","113404.598686328","123750.26462832","89761.6731573242","97876.6245431641","99386.4842217773","104269.976004395","127647.382748047","133302.475121094","128494.291097656","128873.439121094","130087.928140167","130602.095980927","130952.96705722","132654.625828339","132246.069114441","130794.545076294","145879.369885559","168711.519542236","121413.953809265","109269.768961853","97361.9935422363","88432.4602288818","66172.8319237061","35530.655923706","36119.7738474121","22536.4297901916","23857.1300381469","15588.13","8768.56","","","","","",
"Brunei","BRN","CO2 emissions (kt)","EN.ATM.CO2E.KT","33028.9720673828","30125.3359970704","36640.2719707031","35206.7239370117","33754.9560849609","33047.2920688477","48636.1280791015","43536.4199545899","42465.8639296875","48273.1360703125","820788.841760936","751501.817796874","945811.409139062","997670.651750001","826154.757336718","714748.028291406","608106.468500782","645562.486523438","963226.607656249","750980.783974218","694601.826398437","148270.783914844","211281.818610547","272929.23264961","193387.140843945","261318.704162891","231310.793525781","334334.785902344","568079.7380625","632432.141515625","661803.132584375","591519.193522656","584164.28194375","574795.97198203","559783.589282032","573916.200829688","574763.416314062","592808.909585938","584441.698519531","468560.059640625","572576.147726562","544889.157367188","513132.336229736","526914.578923705","531626.99061853","494464.197084473","513879.746923706","797205.876465942","831303.678389649","682175.020542237","657093.382305177","632276.286694824","543524.292762939","463415.977152588","433958.978694824","182722.08738147","198032.769160767","135031.699847412","140859.999847412","91408.5990844727","76704","","","","","",
"Bhutan","BTN","CO2 emissions (kt)","EN.ATM.CO2E.KT","","","","","","","","","","","366.992000205993","366.992000205993","366.992000205993","366.992000205993","370.659000205993","370.659000205993","370.659000205993","740.218000411986","1110.87699775696","2221.75399551391","2221.73799551391","2610.28100386047","3332.60701043701","2980.60400311279","5184.02200860596","6294.89098919677","5554.34499450684","10368.0440172119","11060.9579890137","6294.89098919677","14985.400032959","21076.2011919678","24099.1975792724","20745.1203871582","23783.0046106446","27918.6729954834","33434.342642627","42509.8054101562","41102.0666132812","40838.1900024414","41739.1570112304","40032.4400170898","43663.7409927025","39135.7099618531","33349.1309666214","40928.4859713898","38163.7509713898","38427.6089713898","39089.8350476838","32361.6789713898","38880.2510238418","48776.8588950958","48944.0369427796","54038.3840667572","50609.3329523163","27548.472923706","33210.9320286102","23304.6001144409","25166.0998092651","16717.7998092651","8281.6","","","","","",
"Botswana","BWA","CO2 emissions (kt)","EN.ATM.CO2E.KT","0","0","0","0","0","0","0","0","0","0","2462","3045","2199.75199551391","5136.38800860596","8886.91598205565","18888.8089904785","59993.9579589843","78878.6670410157","84066.3931640625","95175.0630615234","99618.1791669922","101839.914853516","111097.089707031","104061.65890625","105542.744941406","117025.323847656","121627.488876953","141208.291654297","148558.804847656","162944.849859375","284244.90334375","278362.987988281","353013.501199219","378094.804146485","367970.728107422","371154.533341797","331822.394892578","337343.795304687","397669.034226563","376215.779132813","434263.997851563","423701.543199218","439139.834815796","413017.914305176","413953.125114441","422862.447839233","413427.609610352","415700.172686645","416295.223465942","340861.692228882","365465.365542236","294314.017457764","262485.044343323","329167.334305176","364155.161084473","182487.950237061","185965.995457764","142574.507694824","150305.799771118","93838.9","46109.496","","","","","",
"Central African Republic","CAF","CO2 emissions (kt)","EN.ATM.CO2E.KT","8710.90798205565","8710.90798205565","7259.13999267579","7259.13999267579","7259.13999267579","8710.90798205565","8348.01601904298","9073.89999084473","18147.7999816895","18510.7919904785","20791.5490285645","18367.8119875488","16722.1250175781","16204.9720322266","11409.3459890137","10478.3880042725","12996.7770388184","12996.7770388184","14811.9599853516","10368.4520172119","10738.3669802246","13700.6509589844","14441.1969765625","14811.5199853516","15174.4789941406","16292.6120205078","16292.6120205078","26371.033074707","23372.0690043946","25238.1639567871","21886.0520168457","22443.2920344238","23620.7279692382","24237.831980957","25336.3480131836","25364.2480131836","25258.6480131836","25797.7740249023","27033.2699783936","28310.5739697266","28426.6239726563","26107.5579726562","26137.3719755859","24277.5910166893","23222.9510166893","22406.1099952316","23281.7420166893","23214.1919785423","21369.4320071526","19778.3900071526","20242.4880071525","18527.1979904632","16697.1200119209","15742.5249892712","13318.5929809265","6921.13999046325","7232.04297377395","4742.89999523163","4963.1000166893","3085.79997854233","1892.8","","","","","",
"Canada","CAN","CO2 emissions (kt)","EN.ATM.CO2E.KT","19095218.04995","19222960.71985","20510090.29565","20898590.292025","23540929.4664","24961732.312875","25648856.68305","27905540.9676","30009316.6268","30421332.10935","33879635.86215","34980420.5086","37835060.7217","37907383.67085","39081367.53595","39854790.24475","40173922.8419501","40725742.209","41443228.4908001","43851072.5035001","43984108.345","42682977.5732999","41103524.14715","40603235.38185","42007271.4604499","41565281.1456001","39946132.6578","42263194.75525","44711601.4111","45462562.4454001","49851208.0372501","49190647.1193","50748630.16565","51011605.7948999","51278475.24395","52537173.8885","53207425.13535","54289309.25175","54573676.511","54848531.095","57032441.9320001","54934069.802","54897084.2403437","57051152.6041093","55738918.9186406","54592636.0161875","52536239.8311875","52569222.6835312","49621714.9658125","43827229.3402969","42158170.9940625","36868541.1041094","31797117.4378906","31928502.1945781","28431638.2037031","15561150.9418281","15446068.2503594","10759369.6683594","10983439.3074219","7429067.28789062","4134989.6","","","","","",
"Central Europe and the Baltics","CEB","CO2 emissions (kt)","EN.ATM.CO2E.KT","29010115.953491","30571913.5016982","32726471.401597","35388920.1619453","38015564.6055914","39196444.0084615","40444622.2656736","42076039.3181794","44927123.7833161","48286099.1089021","50247711.5251503","51772047.1496005","54061202.7577835","56321847.521585","58148199.1864472","62043244.6960132","65719486.0481546","68401494.5743087","71923909.9736112","72682099.529725","74634429.3449467","70081313.7580527","71872192.6288637","72542860.5203276","72450697.5577647","73761864.8892564","75090271.3369975","77170236.9118335","74523038.1370289","72394007.3902528","75188704.0658014","68287971.510592","64728975.3010001","63883941.4619999","60542327.709","61875607.8040001","63091074.875","61353699.277","57794261.5450001","54590611.896","54348591.027","54907682.915","53908329.5459427","55777592.7798745","55279568.8985503","55463366.6258011","57266082.5802508","57378035.8948882","56161381.5464336","51251619.2418637","54140180.2897575","48573385.0611337","40694808.3924359","38806694.1253682","32410170.6058226","17399999.5846051","17725303.9253817","12273319.747052","12177731.3398254","8356742.21594543","4787920.16","","","","","",
"Switzerland","CHE","CO2 emissions (kt)","EN.ATM.CO2E.KT","1933888.74475938","2019776.52105938","2416635.4755125","2911509.842625","2818115.32878437","3038389.76945625","3154205.9818625","3257523.37280312","3604218.81335625","3811116.571725","4056453.02943125","4223249.94565001","4327914.75365625","4660057.83364375","4178026.34324374","3936939.27975","4080416.6886125","4140222.6932625","4254514.4486125","4019656.21646875","4103439.8988625","3922450.6601125","3698654.16665625","4046053.72029374","3956492.87675626","4022398.064125","4267854.57565","4066499.6684","4109827.99110625","3985356.31882501","4926154.54344375","4941160.12632501","4989848.4671625","4703304.7848125","4736331.7276375","4553819.50041876","4597587.811825","4623293.45203125","4642103.0655","4507630.9526875","4307430.64531249","4552935.095625","4329893.7366543","4229061.20761035","4172450.92211718","4138725.36789648","4088825.48116894","3678205.96866211","3723513.98033789","3536740.79667578","3273172.64933789","2666562.94550683","2394476.65483106","2519251.64211719","1924139.91766211","1063410.38461035","1063632.69867578","734811.003051758","712131.698168945","485906.704272461","279328.8","","","","","",
